,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
33,32309385,01/01/2016 12:13:01 AM,01/01/2016 09:42:53 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10455.0,757 DAWSON STREET,DAWSON STREET,EAST 156 STREET,LONGWOOD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:13:01 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 09:42:53 AM,02 BRONX,BRONX,1011912.0,237098.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81741161747582,-73.90006229643518,"(40.81741161747582, -73.90006229643517)"
34,32307315,01/01/2016 12:13:23 AM,01/01/2016 12:41:24 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027.0,133 WEST 132 STREET,WEST 132 STREET,LENOX AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:13:23 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 12:41:24 AM,10 MANHATTAN,MANHATTAN,999937.0,235356.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81265969749149,-73.94332981742319,"(40.81265969749149, -73.94332981742318)"
35,32309792,01/01/2016 12:13:27 AM,01/01/2016 03:43:44 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237.0,,,,,SUYDAM STREET,ST NICHOLAS AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,01/01/2016 08:13:27 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:43:44 AM,04 BROOKLYN,BROOKLYN,1006548.0,196613.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.706305931739045,-73.91957571461724,"(40.70630593173905, -73.91957571461724)"
36,32309179,01/01/2016 12:13:59 AM,01/01/2016 03:55:39 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230.0,931 EAST 5 STREET,EAST 5 STREET,FOSTER AVENUE,WALSH COURT,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:13:59 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 03:55:39 PM,14 BROOKLYN,BROOKLYN,991821.0,168348.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.628749667029155,-73.97272470140605,"(40.62874966702916, -73.97272470140605)"
37,32308705,01/01/2016 12:14:10 AM,01/01/2016 12:54:06 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211.0,DEVOE STREET,DEVOE STREET,BUSHWICK AVENUE,JUDGE STREET,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,01/01/2016 08:14:10 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 12:54:06 AM,01 BROOKLYN,BROOKLYN,1000552.0,199402.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.713974151621706,-73.94119528888764,"(40.71397415162171, -73.94119528888764)"
38,32310205,01/01/2016 12:14:16 AM,01/01/2016 03:11:40 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468.0,2830 SEDGEWICK AVENUE,SEDGEWICK AVENUE,WEST 197 STREET,WEST 229 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:14:16 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,01/01/2016 03:11:40 AM,08 BRONX,BRONX,1011366.0,257363.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.873034748443594,-73.90195294442927,"(40.87303474844359, -73.90195294442927)"
39,32306693,01/01/2016 12:14:47 AM,01/01/2016 01:35:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233.0,216 ROCKAWAY AVENUE,ROCKAWAY AVENUE,ATLANTIC AVENUE,PACIFIC STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:14:47 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 01:35:46 AM,16 BROOKLYN,BROOKLYN,1008936.0,185447.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67565151198647,-73.9110036136785,"(40.675651511986466, -73.9110036136785)"
40,32308727,01/01/2016 12:15:20 AM,01/01/2016 07:47:27 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469.0,2523 PAULDING AVENUE,PAULDING AVENUE,BEND,WILLIAMSBRIDGE ROAD,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:15:20 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 07:47:27 AM,11 BRONX,BRONX,1023323.0,254042.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86387479538676,-73.85873780112755,"(40.86387479538676, -73.85873780112755)"
41,32310353,01/01/2016 12:15:35 AM,01/01/2016 12:31:47 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027.0,47 WEST 127 STREET,WEST 127 STREET,5 AVENUE,LENOX AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:15:35 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 12:31:47 AM,10 MANHATTAN,MANHATTAN,1000080.0,233787.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80835297400564,-73.9428169220209,"(40.808352974005636, -73.94281692202091)"
42,32305274,01/01/2016 12:15:35 AM,01/01/2016 07:43:18 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465.0,923 HUNTINGTON AVENUE,HUNTINGTON AVENUE,LAFAYETTE AVENUE,BARKLEY AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:15:35 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 07:43:18 AM,10 BRONX,BRONX,1031152.0,240875.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82769719367327,-73.83052546308947,"(40.827697193673266, -73.83052546308947)"
43,32307733,01/01/2016 12:16:13 AM,01/01/2016 01:05:04 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10456.0,WEBSTER AVENUE,WEBSTER AVENUE,EAST 169 STREET,EAST 170 STREET,,,BLOCKFACE,BRONX,,Precinct,Closed,01/01/2016 08:16:13 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 01:05:04 AM,03 BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
44,32307364,01/01/2016 12:17:18 AM,01/01/2016 08:42:10 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11364.0,67-52 BELL BOULEVARD,BELL BOULEVARD,67 AVENUE,68 AVENUE,,,ADDRESS,OAKLAND GARDENS,,Precinct,Closed,01/01/2016 08:17:18 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 08:42:10 AM,11 QUEENS,QUEENS,1050890.0,210200.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74337596142075,-73.75950926531158,"(40.74337596142075, -73.75950926531158)"
45,32306391,01/01/2016 12:17:18 AM,01/01/2016 02:04:24 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468.0,119 FIELD PLACE,FIELD PLACE,MORRIS AVENUE,CRESTON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:17:18 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 02:04:24 PM,05 BRONX,BRONX,1011773.0,252298.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85913161074411,-73.90050210205231,"(40.859131610744114, -73.90050210205231)"
46,32305944,01/01/2016 12:18:21 AM,01/01/2016 12:58:31 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10002.0,215 MADISON STREET,MADISON STREET,RUTGERS STREET,JEFFERSON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:18:21 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 12:58:31 AM,03 MANHATTAN,MANHATTAN,987223.0,198937.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71271235686723,-73.98927597325894,"(40.71271235686723, -73.98927597325894)"
47,32308678,01/01/2016 12:18:56 AM,01/01/2016 06:48:38 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11357.0,163-10 16 AVENUE,16 AVENUE,163 STREET,WILLETS POINT BOULEVARD,,,ADDRESS,WHITESTONE,,Precinct,Closed,01/01/2016 08:18:56 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 06:48:38 AM,07 QUEENS,QUEENS,1039837.0,225120.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.784403787760134,-73.7992738484293,"(40.78440378776013, -73.7992738484293)"
48,32311231,01/01/2016 12:19:00 AM,01/01/2016 12:39:00 AM,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,,,,,,PARK AVE,187 ST E,INTERSECTION,,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,01/01/2016 12:39:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
49,32309513,01/01/2016 12:19:04 AM,01/01/2016 02:23:56 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11218.0,,,,,EAST    5 STREET,BEVERLY ROAD,INTERSECTION,BROOKLYN,,Precinct,Closed,01/01/2016 08:19:04 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 02:23:57 AM,12 BROOKLYN,BROOKLYN,991058.0,173595.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.643152183961725,-73.97546819267723,"(40.64315218396173, -73.97546819267724)"
50,32307445,01/01/2016 12:19:18 AM,01/01/2016 08:32:50 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207.0,215 COZINE AVENUE,COZINE AVENUE,VERMONT STREET,VAN SICLEN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:19:18 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 08:32:50 AM,05 BROOKLYN,BROOKLYN,1016394.0,178120.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65551660248385,-73.88415147136058,"(40.65551660248385, -73.88415147136058)"
51,32310269,01/01/2016 12:19:23 AM,01/01/2016 02:56:45 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458.0,254 EAST 203 STREET,EAST 203 STREET,VALENTINE AVENUE,BRIGGS AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:19:23 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 02:56:45 AM,07 BRONX,BRONX,1016218.0,257513.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.873430212499706,-73.88440820293128,"(40.87343021249971, -73.88440820293128)"
52,32306776,01/01/2016 12:19:41 AM,01/01/2016 08:58:56 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,190-11-190 110TH ROAD,110TH ROAD,,,,,,,,Precinct,Closed,01/01/2016 08:19:41 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 08:58:56 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
53,32309643,01/01/2016 12:20:00 AM,01/02/2016 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,12 Dead Animals,Sidewalk,11211.0,205 HAVEMEYER STREET,HAVEMEYER STREET,,,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,01/02/2016 12:00:00 PM,01 BROOKLYN,BROOKLYN,995712.0,197890.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70983166603901,-73.95865674850683,"(40.70983166603901, -73.95865674850683)"
54,32309441,01/01/2016 12:20:16 AM,01/01/2016 12:55:14 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11201.0,70 CLARK STREET,CLARK STREET,HICKS STREET,HENRY STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:20:16 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 12:55:14 AM,02 BROOKLYN,BROOKLYN,986038.0,193430.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69759725767173,-73.993551896191,"(40.69759725767173, -73.99355189619098)"
55,32307422,01/01/2016 12:20:34 AM,01/01/2016 04:45:37 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10039.0,2979 8 AVENUE,8 AVENUE,HARLEM RIVER DRIVE,HARLEM RIVER DRIVE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:20:34 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 04:45:37 AM,10 MANHATTAN,MANHATTAN,1001914.0,241922.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.830677774800186,-73.93617051041467,"(40.83067777480019, -73.93617051041467)"
56,32305912,01/01/2016 12:20:47 AM,01/01/2016 03:18:43 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11215.0,543 3 AVENUE,3 AVENUE,13 STREET,14 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:20:47 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 03:18:43 AM,06 BROOKLYN,BROOKLYN,986082.0,182865.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66859873118069,-73.9933960904207,"(40.66859873118069, -73.9933960904207)"
57,32310354,01/01/2016 12:21:22 AM,01/01/2016 03:15:21 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11361.0,209-10 41 AVENUE,41 AVENUE,209 STREET,CORPORAL KENNEDY STREET,,,ADDRESS,BAYSIDE,,Precinct,Closed,01/01/2016 08:21:22 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:15:21 AM,11 QUEENS,QUEENS,1046220.0,217362.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.763067728559314,-73.77629630110151,"(40.76306772855931, -73.7762963011015)"
58,32310371,01/01/2016 12:21:42 AM,01/01/2016 03:52:03 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032.0,128 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST 164 STREET,WEST 165 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:21:42 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:52:03 AM,12 MANHATTAN,MANHATTAN,999955.0,245213.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83971431784293,-73.94324171872209,"(40.83971431784294, -73.94324171872209)"
59,32307649,01/01/2016 12:22:40 AM,01/01/2016 03:45:12 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029.0,1738 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 108 STREET,EAST 109 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:22:40 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:45:12 PM,11 MANHATTAN,MANHATTAN,999429.0,228471.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79376315335256,-73.94518056141217,"(40.79376315335256, -73.94518056141217)"
60,32309536,01/01/2016 12:22:50 AM,01/01/2016 03:18:41 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11215.0,543 3 AVENUE,3 AVENUE,13 STREET,14 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:22:50 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 03:18:41 AM,06 BROOKLYN,BROOKLYN,986082.0,182865.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66859873118069,-73.9933960904207,"(40.66859873118069, -73.9933960904207)"
61,32307945,01/01/2016 12:23:10 AM,01/01/2016 01:03:59 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10307.0,100 SPRAGUE AVENUE,SPRAGUE AVENUE,KEPPEL AVENUE,PETUNIA COURT,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,01/01/2016 08:23:10 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 01:03:59 AM,03 STATEN ISLAND,STATEN ISLAND,917685.0,124794.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.5089560279142,-74.23937781955117,"(40.508956027914195, -74.23937781955117)"
62,32306761,01/01/2016 12:23:13 AM,01/07/2016 07:25:52 AM,DOT,Department of Transportation,Street Sign - Damaged,Stop,Street,10473.0,808 HARDING PARK,HARDING PARK,BRONX RIVER AVENUE,UNDERHILL AVENUE,,,ADDRESS,BRONX,,,Closed,01/11/2016 03:02:35 PM,The Department of Transportation has completed the request or corrected the condition.,01/07/2016 07:25:52 AM,09 BRONX,BRONX,1023740.0,233285.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80690105131865,-73.85735241137306,"(40.80690105131865, -73.85735241137307)"
63,32307988,01/01/2016 12:23:16 AM,01/01/2016 03:56:42 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210.0,3620 BEDFORD AVENUE,BEDFORD AVENUE,AVENUE O,KINGS HIGHWAY,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:23:16 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:56:42 PM,14 BROOKLYN,BROOKLYN,998328.0,162943.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.613906120715114,-73.94929384671877,"(40.61390612071512, -73.94929384671877)"
64,32309517,01/01/2016 12:23:30 AM,01/01/2016 02:16:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10471.0,5095 POST ROAD,POST ROAD,DEAD END,FIELDSTON TERRACE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:23:30 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 02:16:53 AM,08 BRONX,BRONX,1012539.0,265447.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.89521910418264,-73.89767742642722,"(40.895219104182644, -73.89767742642722)"
